,CrimenProv,PobProv,Comunidad,Provincia,Municipio,code,Delito,Nivel,Enero-diciembre 2016,Enero-diciembre 2017,Enero-diciembre 2018,Enero-diciembre 2019,Enero-diciembre 2020,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,Total,MediaTotal,POB2016,POB2017,POB2018,POB2019,POB2020,TotalPob
0,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.6,392118,390032,388786,388167,388270,389474.6
1,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,3.0,9.0,7.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,24.0,4.8,392118,390032,388786,388167,388270,389474.6
2,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,131.0,134.0,112.0,154.0,129.0,36.0,29.0,39.0,27.0,28.0,30.0,38.0,38.0,24.0,27.0,38.0,23.0,34.0,27.0,51.0,42.0,27.0,30.0,42.0,30.0,660.0,132.0,392118,390032,388786,388167,388270,389474.6
3,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,4,Secuestro,Provincia,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,392118,390032,388786,388167,388270,389474.6
4,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,5,Delitos contra la libertad e indemnidad sexual,Provincia,64.0,60.0,104.0,115.0,82.0,19.0,16.0,21.0,8.0,11.0,16.0,17.0,16.0,25.0,25.0,34.0,20.0,29.0,34.0,34.0,18.0,17.0,17.0,33.0,15.0,425.0,85.0,392118,390032,388786,388167,388270,389474.6
5,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,6,Robos con violencia e intimidación,Provincia,190.0,195.0,244.0,254.0,142.0,33.0,70.0,56.0,31.0,39.0,63.0,44.0,49.0,33.0,67.0,76.0,68.0,75.0,69.0,65.0,45.0,42.0,14.0,50.0,36.0,1025.0,205.0,392118,390032,388786,388167,388270,389474.6
6,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,896.0,1039.0,960.0,939.0,589.0,273.0,191.0,211.0,221.0,297.0,254.0,211.0,277.0,231.0,231.0,271.0,227.0,236.0,183.0,254.0,266.0,170.0,101.0,182.0,136.0,4423.0,884.6,392118,390032,388786,388167,388270,389474.6
7,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,8,Hurtos,Provincia,4028.0,4055.0,3854.0,3498.0,2175.0,888.0,1018.0,1225.0,897.0,889.0,1041.0,1202.0,923.0,811.0,1027.0,1140.0,876.0,844.0,818.0,1013.0,823.0,755.0,287.0,638.0,495.0,17610.0,3522.0,392118,390032,388786,388167,388270,389474.6
8,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,9,Sustracciones de vehículos,Provincia,206.0,122.0,100.0,109.0,83.0,35.0,50.0,54.0,67.0,41.0,29.0,25.0,27.0,23.0,17.0,15.0,45.0,20.0,27.0,41.0,21.0,20.0,12.0,28.0,23.0,620.0,124.0,392118,390032,388786,388167,388270,389474.6
9,ALBACETE,Albacete,CASTILLA - LA MANCHA,ALBACETE,,10,Tráfico de drogas,Provincia,74.0,80.0,77.0,71.0,61.0,9.0,17.0,36.0,12.0,15.0,15.0,32.0,18.0,12.0,25.0,27.0,13.0,13.0,29.0,17.0,12.0,12.0,11.0,24.0,14.0,363.0,72.6,392118,390032,388786,388167,388270,389474.6
10,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,1,Homicidios dolosos y asesinatos consumados,Provincia,16.0,10.0,14.0,14.0,17.0,6.0,3.0,3.0,4.0,5.0,0.0,1.0,4.0,2.0,3.0,6.0,3.0,2.0,3.0,7.0,2.0,5.0,3.0,3.0,6.0,71.0,14.2,1836459,1825332,1838819,1858683,1879888,1847836.2
11,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,36.0,17.0,26.0,35.0,27.0,1.0,18.0,9.0,8.0,3.0,10.0,2.0,2.0,4.0,9.0,8.0,5.0,6.0,10.0,14.0,5.0,5.0,9.0,7.0,6.0,141.0,28.2,1836459,1825332,1838819,1858683,1879888,1847836.2
12,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,690.0,614.0,702.0,766.0,633.0,155.0,170.0,237.0,128.0,125.0,148.0,191.0,150.0,126.0,171.0,241.0,164.0,159.0,156.0,263.0,188.0,158.0,115.0,229.0,131.0,3405.0,681.0,1836459,1825332,1838819,1858683,1879888,1847836.2
13,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,4,Secuestro,Provincia,5.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,3.0,1836459,1825332,1838819,1858683,1879888,1847836.2
14,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,5,Delitos contra la libertad e indemnidad sexual,Provincia,464.0,510.0,600.0,677.0,577.0,97.0,113.0,142.0,112.0,105.0,130.0,146.0,129.0,124.0,147.0,194.0,135.0,153.0,175.0,189.0,160.0,125.0,118.0,192.0,142.0,2828.0,565.6,1836459,1825332,1838819,1858683,1879888,1847836.2
15,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,6,Robos con violencia e intimidación,Provincia,2064.0,1818.0,1698.0,1665.0,1189.0,483.0,559.0,566.0,456.0,453.0,430.0,503.0,432.0,408.0,353.0,488.0,449.0,357.0,394.0,454.0,460.0,296.0,151.0,418.0,324.0,8434.0,1686.8,1836459,1825332,1838819,1858683,1879888,1847836.2
16,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,10762.0,9579.0,9341.0,8439.0,6671.0,2991.0,2641.0,2602.0,2528.0,2612.0,2091.0,2320.0,2556.0,2559.0,2134.0,2363.0,2285.0,2265.0,2038.0,2025.0,2111.0,1941.0,939.0,1926.0,1865.0,44792.0,8958.4,1836459,1825332,1838819,1858683,1879888,1847836.2
17,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,8,Hurtos,Provincia,31582.0,29860.0,26519.0,26132.0,16198.0,7159.0,7671.0,9653.0,7099.0,6659.0,7345.0,9089.0,6767.0,5761.0,6292.0,8316.0,6150.0,5544.0,6276.0,8173.0,6139.0,4596.0,1849.0,5754.0,3999.0,130291.0,26058.2,1836459,1825332,1838819,1858683,1879888,1847836.2
18,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,9,Sustracciones de vehículos,Provincia,2041.0,1667.0,1289.0,1364.0,1022.0,494.0,511.0,527.0,509.0,444.0,478.0,389.0,356.0,281.0,305.0,344.0,359.0,338.0,322.0,387.0,317.0,265.0,176.0,324.0,257.0,7383.0,1476.6,1836459,1825332,1838819,1858683,1879888,1847836.2
19,ALICANTE/ALACANT,Alicante/Alacant,COMUNITAT VALENCIANA,ALICANTE/ALACANT,,10,Tráfico de drogas,Provincia,704.0,626.0,669.0,774.0,818.0,169.0,195.0,204.0,136.0,152.0,144.0,188.0,142.0,120.0,189.0,204.0,156.0,178.0,174.0,245.0,177.0,196.0,220.0,209.0,193.0,3591.0,718.2,1836459,1825332,1838819,1858683,1879888,1847836.2
20,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,1,Homicidios dolosos y asesinatos consumados,Provincia,6.0,5.0,9.0,9.0,6.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,35.0,7.0,704297,706672,709340,716820,727945,713014.8
21,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,17.0,13.0,11.0,16.0,20.0,3.0,4.0,4.0,6.0,5.0,2.0,4.0,2.0,1.0,6.0,1.0,3.0,2.0,3.0,3.0,8.0,3.0,8.0,3.0,6.0,77.0,15.4,704297,706672,709340,716820,727945,713014.8
22,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,367.0,319.0,324.0,361.0,317.0,84.0,95.0,99.0,89.0,70.0,79.0,91.0,79.0,78.0,81.0,83.0,82.0,80.0,81.0,104.0,96.0,73.0,65.0,97.0,82.0,1688.0,337.6,704297,706672,709340,716820,727945,713014.8
23,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,4,Secuestro,Provincia,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,1.6,704297,706672,709340,716820,727945,713014.8
24,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,178.0,184.0,220.0,275.0,267.0,42.0,44.0,52.0,40.0,57.0,50.0,48.0,29.0,42.0,59.0,63.0,56.0,70.0,68.0,68.0,69.0,55.0,62.0,82.0,68.0,1124.0,224.8,704297,706672,709340,716820,727945,713014.8
25,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,6,Robos con violencia e intimidación,Provincia,692.0,588.0,551.0,539.0,383.0,163.0,162.0,166.0,201.0,115.0,141.0,170.0,162.0,117.0,112.0,166.0,156.0,123.0,125.0,145.0,146.0,104.0,60.0,105.0,114.0,2753.0,550.6,704297,706672,709340,716820,727945,713014.8
26,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,3375.0,2768.0,2260.0,2201.0,1618.0,934.0,748.0,830.0,863.0,829.0,680.0,622.0,637.0,673.0,540.0,527.0,520.0,644.0,509.0,470.0,578.0,453.0,263.0,495.0,407.0,12222.0,2444.4,704297,706672,709340,716820,727945,713014.8
27,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,8,Hurtos,Provincia,8004.0,7794.0,6656.0,6124.0,3723.0,1883.0,2021.0,2252.0,1848.0,1753.0,1922.0,2222.0,1897.0,1604.0,1725.0,1917.0,1410.0,1450.0,1400.0,1845.0,1429.0,1105.0,566.0,1183.0,869.0,32301.0,6460.2,704297,706672,709340,716820,727945,713014.8
28,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,9,Sustracciones de vehículos,Provincia,659.0,510.0,363.0,370.0,248.0,190.0,147.0,159.0,163.0,148.0,171.0,105.0,86.0,108.0,78.0,86.0,91.0,107.0,92.0,97.0,74.0,66.0,35.0,75.0,72.0,2150.0,430.0,704297,706672,709340,716820,727945,713014.8
29,ALMERÍA,Almería,ANDALUCÍA,ALMERÍA,,10,Tráfico de drogas,Provincia,235.0,267.0,345.0,451.0,541.0,43.0,67.0,96.0,29.0,54.0,68.0,92.0,53.0,74.0,99.0,91.0,81.0,86.0,120.0,135.0,110.0,112.0,121.0,140.0,168.0,1839.0,367.8,704297,706672,709340,716820,727945,713014.8
30,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,1,Homicidios dolosos y asesinatos consumados,Provincia,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.4,324126,326574,328868,331549,333940,329011.4
31,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,2.0,5.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,3.4,324126,326574,328868,331549,333940,329011.4
32,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,134.0,136.0,158.0,193.0,131.0,29.0,42.0,37.0,26.0,41.0,34.0,35.0,26.0,26.0,41.0,54.0,37.0,43.0,56.0,42.0,52.0,38.0,18.0,41.0,34.0,752.0,150.4,324126,326574,328868,331549,333940,329011.4
33,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,4,Secuestro,Provincia,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,324126,326574,328868,331549,333940,329011.4
34,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,49.0,84.0,118.0,82.0,96.0,11.0,15.0,11.0,12.0,27.0,18.0,19.0,20.0,49.0,25.0,25.0,19.0,15.0,19.0,24.0,24.0,19.0,16.0,31.0,30.0,429.0,85.8,324126,326574,328868,331549,333940,329011.4
35,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,6,Robos con violencia e intimidación,Provincia,198.0,144.0,180.0,141.0,103.0,37.0,55.0,56.0,50.0,28.0,30.0,52.0,34.0,60.0,33.0,44.0,43.0,36.0,39.0,36.0,30.0,25.0,9.0,36.0,33.0,766.0,153.2,324126,326574,328868,331549,333940,329011.4
36,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,727.0,812.0,803.0,899.0,488.0,162.0,209.0,180.0,176.0,158.0,127.0,273.0,254.0,247.0,195.0,149.0,212.0,231.0,265.0,210.0,193.0,137.0,51.0,144.0,156.0,3729.0,745.8,324126,326574,328868,331549,333940,329011.4
37,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,8,Hurtos,Provincia,4745.0,4565.0,4315.0,4036.0,2410.0,1119.0,1163.0,1286.0,1177.0,1097.0,1038.0,1345.0,1085.0,978.0,1030.0,1226.0,1081.0,999.0,948.0,1068.0,1021.0,839.0,253.0,704.0,614.0,20071.0,4014.2,324126,326574,328868,331549,333940,329011.4
38,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,9,Sustracciones de vehículos,Provincia,104.0,64.0,85.0,70.0,52.0,19.0,41.0,17.0,27.0,15.0,16.0,14.0,19.0,23.0,14.0,26.0,22.0,10.0,19.0,20.0,21.0,10.0,8.0,20.0,14.0,375.0,75.0,324126,326574,328868,331549,333940,329011.4
39,ARABA/ÁLAVA,Araba/Álava,PAÍS VASCO,ARABA/ÁLAVA,,10,Tráfico de drogas,Provincia,48.0,47.0,72.0,105.0,110.0,12.0,8.0,10.0,18.0,9.0,12.0,13.0,13.0,16.0,12.0,25.0,19.0,29.0,32.0,17.0,27.0,16.0,26.0,27.0,41.0,382.0,76.4,324126,326574,328868,331549,333940,329011.4
40,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,1,Homicidios dolosos y asesinatos consumados,Provincia,6.0,5.0,7.0,7.0,5.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,30.0,6.0,1042608,1034960,1028244,1022800,1018784,1029479.2
41,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,16.0,11.0,11.0,11.0,9.0,2.0,5.0,6.0,3.0,4.0,1.0,5.0,1.0,2.0,5.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,58.0,11.6,1042608,1034960,1028244,1022800,1018784,1029479.2
42,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,350.0,328.0,371.0,402.0,266.0,87.0,92.0,88.0,83.0,97.0,84.0,87.0,60.0,83.0,92.0,84.0,112.0,96.0,96.0,107.0,103.0,85.0,48.0,72.0,61.0,1717.0,343.4,1042608,1034960,1028244,1022800,1018784,1029479.2
43,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,4,Secuestro,Provincia,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.8,1042608,1034960,1028244,1022800,1018784,1029479.2
44,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,5,Delitos contra la libertad e indemnidad sexual,Provincia,146.0,146.0,207.0,193.0,215.0,37.0,33.0,42.0,34.0,39.0,33.0,42.0,32.0,36.0,67.0,60.0,44.0,39.0,40.0,67.0,47.0,44.0,44.0,75.0,52.0,907.0,181.4,1042608,1034960,1028244,1022800,1018784,1029479.2
45,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,6,Robos con violencia e intimidación,Provincia,531.0,371.0,356.0,368.0,319.0,151.0,140.0,124.0,116.0,110.0,97.0,96.0,68.0,68.0,96.0,91.0,101.0,94.0,85.0,94.0,95.0,99.0,56.0,106.0,58.0,1945.0,389.0,1042608,1034960,1028244,1022800,1018784,1029479.2
46,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,1966.0,1737.0,1488.0,1563.0,1125.0,556.0,425.0,441.0,544.0,453.0,409.0,463.0,412.0,431.0,323.0,340.0,394.0,417.0,334.0,357.0,455.0,374.0,154.0,370.0,227.0,7879.0,1575.8,1042608,1034960,1028244,1022800,1018784,1029479.2
47,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,8,Hurtos,Provincia,7638.0,7261.0,7209.0,6788.0,4143.0,1822.0,1834.0,2112.0,1870.0,1774.0,1844.0,1900.0,1743.0,1636.0,1713.0,2043.0,1817.0,1726.0,1694.0,1741.0,1627.0,1359.0,564.0,1298.0,922.0,33039.0,6607.8,1042608,1034960,1028244,1022800,1018784,1029479.2
48,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,9,Sustracciones de vehículos,Provincia,371.0,394.0,218.0,223.0,294.0,84.0,86.0,104.0,97.0,113.0,100.0,105.0,76.0,57.0,58.0,54.0,49.0,38.0,49.0,62.0,74.0,63.0,46.0,87.0,98.0,1500.0,300.0,1042608,1034960,1028244,1022800,1018784,1029479.2
49,ASTURIAS,Asturias,ASTURIAS (PRINCIPADO DE),ASTURIAS,,10,Tráfico de drogas,Provincia,103.0,130.0,140.0,204.0,177.0,14.0,31.0,33.0,25.0,28.0,30.0,47.0,25.0,20.0,28.0,50.0,42.0,48.0,55.0,57.0,44.0,35.0,51.0,51.0,40.0,754.0,150.8,1042608,1034960,1028244,1022800,1018784,1029479.2
50,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,1,Homicidios dolosos y asesinatos consumados,Provincia,6.0,5.0,3.0,2.0,4.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,4.0,684113,679884,676376,673559,672137,677213.8
51,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,8.0,10.0,10.0,7.0,10.0,0.0,1.0,3.0,4.0,0.0,2.0,3.0,5.0,2.0,1.0,5.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,7.0,1.0,45.0,9.0,684113,679884,676376,673559,672137,677213.8
52,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,263.0,264.0,272.0,212.0,165.0,54.0,61.0,74.0,74.0,53.0,71.0,66.0,74.0,56.0,71.0,85.0,60.0,55.0,34.0,55.0,68.0,34.0,38.0,49.0,44.0,1176.0,235.2,684113,679884,676376,673559,672137,677213.8
53,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,4,Secuestro,Provincia,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.6,684113,679884,676376,673559,672137,677213.8
54,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,5,Delitos contra la libertad e indemnidad sexual,Provincia,108.0,97.0,142.0,146.0,124.0,26.0,24.0,31.0,27.0,19.0,25.0,35.0,18.0,40.0,33.0,39.0,30.0,24.0,46.0,37.0,39.0,33.0,22.0,35.0,34.0,617.0,123.4,684113,679884,676376,673559,672137,677213.8
55,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,6,Robos con violencia e intimidación,Provincia,220.0,224.0,179.0,252.0,159.0,57.0,51.0,52.0,60.0,68.0,53.0,53.0,50.0,42.0,45.0,46.0,46.0,56.0,61.0,66.0,69.0,46.0,29.0,43.0,41.0,1034.0,206.8,684113,679884,676376,673559,672137,677213.8
56,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,1674.0,1633.0,1472.0,1255.0,1163.0,430.0,394.0,381.0,469.0,457.0,386.0,310.0,480.0,441.0,333.0,274.0,424.0,356.0,232.0,302.0,365.0,380.0,163.0,340.0,280.0,7197.0,1439.4,684113,679884,676376,673559,672137,677213.8
57,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,8,Hurtos,Provincia,5335.0,5234.0,4679.0,4816.0,3061.0,1413.0,1353.0,1216.0,1353.0,1344.0,1262.0,1251.0,1377.0,1164.0,1192.0,1131.0,1192.0,1233.0,1119.0,1122.0,1342.0,1000.0,467.0,789.0,805.0,23125.0,4625.0,684113,679884,676376,673559,672137,677213.8
58,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,9,Sustracciones de vehículos,Provincia,318.0,248.0,123.0,113.0,123.0,78.0,84.0,81.0,75.0,69.0,75.0,45.0,59.0,31.0,38.0,23.0,31.0,37.0,28.0,22.0,26.0,44.0,14.0,42.0,23.0,925.0,185.0,684113,679884,676376,673559,672137,677213.8
59,BADAJOZ,Badajoz,EXTREMADURA,BADAJOZ,,10,Tráfico de drogas,Provincia,115.0,127.0,131.0,197.0,196.0,21.0,39.0,36.0,19.0,29.0,28.0,38.0,32.0,21.0,32.0,42.0,36.0,34.0,59.0,52.0,52.0,44.0,49.0,62.0,41.0,766.0,153.2,684113,679884,676376,673559,672137,677213.8
60,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,1,Homicidios dolosos y asesinatos consumados,Provincia,9.0,4.0,8.0,6.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,34.0,6.8,1107220,1115999,1128908,1149460,1171543,1134626.0
61,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,23.0,28.0,36.0,42.0,32.0,3.0,7.0,9.0,4.0,7.0,5.0,7.0,9.0,7.0,5.0,11.0,13.0,10.0,12.0,12.0,8.0,5.0,10.0,11.0,6.0,161.0,32.2,1107220,1115999,1128908,1149460,1171543,1134626.0
62,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,702.0,705.0,801.0,853.0,614.0,125.0,167.0,254.0,156.0,108.0,177.0,277.0,143.0,126.0,185.0,319.0,171.0,159.0,188.0,301.0,205.0,149.0,130.0,217.0,118.0,3675.0,735.0,1107220,1115999,1128908,1149460,1171543,1134626.0
63,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,4,Secuestro,Provincia,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,11.0,2.2,1107220,1115999,1128908,1149460,1171543,1134626.0
64,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,5,Delitos contra la libertad e indemnidad sexual,Provincia,442.0,517.0,584.0,743.0,520.0,93.0,113.0,157.0,79.0,86.0,128.0,187.0,116.0,105.0,152.0,202.0,125.0,147.0,202.0,240.0,154.0,119.0,121.0,170.0,110.0,2806.0,561.2,1107220,1115999,1128908,1149460,1171543,1134626.0
65,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,6,Robos con violencia e intimidación,Provincia,1186.0,1354.0,1235.0,1315.0,762.0,151.0,296.0,464.0,275.0,236.0,348.0,479.0,291.0,240.0,292.0,444.0,259.0,229.0,368.0,478.0,240.0,199.0,122.0,254.0,187.0,5852.0,1170.4,1107220,1115999,1128908,1149460,1171543,1134626.0
66,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,4258.0,4281.0,4080.0,3571.0,2582.0,974.0,1011.0,1323.0,950.0,811.0,890.0,1414.0,1166.0,1044.0,928.0,1137.0,971.0,901.0,863.0,973.0,834.0,683.0,447.0,751.0,701.0,18772.0,3754.4,1107220,1115999,1128908,1149460,1171543,1134626.0
67,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,8,Hurtos,Provincia,27962.0,29183.0,27502.0,26408.0,12483.0,3571.0,7802.0,11574.0,5015.0,3620.0,7564.0,12651.0,5348.0,3638.0,7378.0,10659.0,5827.0,3848.0,7296.0,10078.0,5186.0,2998.0,1545.0,4972.0,2968.0,123538.0,24707.6,1107220,1115999,1128908,1149460,1171543,1134626.0
68,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,9,Sustracciones de vehículos,Provincia,1925.0,1717.0,1448.0,1435.0,1043.0,332.0,407.0,690.0,496.0,302.0,431.0,583.0,401.0,310.0,374.0,486.0,278.0,231.0,346.0,500.0,358.0,275.0,144.0,378.0,246.0,7568.0,1513.6,1107220,1115999,1128908,1149460,1171543,1134626.0
